kepid datalocation fits srad kepmag syntheticbool activity syntheticid syndetectbool userxmin userxmax userxmid userduration thresholddown thresholdup maxcount
8678445 http://www.planethunters.org/subjects/8678445_13-synth-2125.json /raw/kepler/lightcurves/0086/008678445/kplr008678445-2012179063303_llc.fits 0.588 15.226 True 0.002562324 2125 True 1256.9138352 1257.05687525 1256.985355 0.143040046 0.48 0.5 0.585780028806
8678445 http://www.planethunters.org/subjects/8678445_13-synth-2125.json /raw/kepler/lightcurves/0086/008678445/kplr008678445-2012179063303_llc.fits 0.588 15.226 True 0.002562324 2125 False 1264.2088704 1264.24973889 1264.229304 0.040868482 0.48 0.5 0.507471941109
7802933 http://www.planethunters.org/subjects/7802933_3-synth-2126.json /raw/kepler/lightcurves/0078/007802933/kplr007802933-2009350155506_llc.fits 0.47 14.457 True 0.002886951 2126 True 277.673935392 277.878263287 277.7760993 0.204327894 0.48 0.5 0.606112593213
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 920.903889977 921.067362994 920.9856264 0.163473016 0.48 0.5 0.716641797777
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 921.619084117 921.8029911 921.7110376 0.183906983 0.48 0.5 0.738264239935
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 922.354712176 922.53861911 922.4466656 0.183906933 0.48 0.5 0.743899519433
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 923.00860354 923.315115115 923.1618593 0.306511575 0.48 0.5 0.838759727014
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 923.764665315 924.091610796 923.9281380 0.326945480 0.48 0.5 0.836695316027
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 924.520726777 924.868106348 924.6944165 0.347379571 0.48 0.5 0.83738955826
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 925.215485874 925.603733512 925.4096096 0.388247637 0.48 0.5 0.855857607454
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 925.971546915 926.339360366 926.1554536 0.367813450 0.48 0.5 0.846041536805
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 926.707173763 927.034118872 926.8706463 0.326945108 0.48 0.5 0.776343112005
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 927.463234463 927.790179474 927.6267069 0.326945010 0.48 0.5 0.83867071159
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 928.239728893 928.546239846 928.3929843 0.306510953 0.48 0.5 0.839234979
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 928.954921024 929.281865838 929.1183934 0.326944813 0.48 0.5 0.830404148704
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 929.71098094 929.976623622 929.8438022 0.265642682 0.48 0.5 0.829044373269
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 930.4057385 930.732683218 930.5692108 0.326944717 0.48 0.5 0.829044373269
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 931.141364028 931.468308646 931.3048363 0.326944617 0.48 0.5 0.827333401707
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 931.938291411 932.10176362 932.0200275 0.163472209 0.48 0.5 0.703026558213
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 932.592180179 932.939558613 932.7658693 0.347378434 0.48 0.5 0.806904451304
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 933.34823914 933.67518325 933.5117111 0.326944109 0.48 0.5 0.769951117946
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 934.104297654 934.308637723 934.2064676 0.204340069 0.48 0.5 0.706138777721
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 934.860356019 935.06469602 934.9625260 0.204340001 0.48 0.5 0.761021706846
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 935.636848026 935.77988598 935.7083670 0.143037953 0.48 0.5 0.559277725441
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 936.352037804 936.576811755 936.4644247 0.224773951 0.48 0.5 0.759519098029
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 937.802850745 938.109360435 937.9561055 0.306509690 0.48 0.5 0.749545579478
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 938.53847379 938.763247519 938.6508606 0.224773728 0.48 0.5 0.775725791974
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 939.253662727 939.560172214 939.4069174 0.306509486 0.48 0.5 0.797805802555
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 939.948417374 940.316228613 940.1323229 0.367811239 0.48 0.5 0.80525744781
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 940.724907783 940.970115128 940.8475114 0.245207344 0.48 0.5 0.762942036792
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 941.480963771 941.726171029 941.6035674 0.245207258 0.48 0.5 0.762942036792
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 942.175717692 942.482226657 942.3289721 0.306508965 0.48 0.5 0.80517356415
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 942.911339334 943.197414269 943.0543768 0.286074935 0.48 0.5 0.80517356415
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 943.667394534 943.97390328 943.8206489 0.306508745 0.48 0.5 0.804480768021
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 944.423449458 944.709524284 944.5664868 0.286074825 0.48 0.5 0.804522414623
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 945.097768591 945.445144925 945.2714567 0.347376333 0.48 0.5 0.808009676448
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 945.874256784 946.078595933 945.9764263 0.204339149 0.48 0.5 0.761033129929
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 946.609877104 946.834649965 946.7222635 0.224772860 0.48 0.5 0.766897260654
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 947.304629293 947.652005348 947.4783173 0.347376054 0.48 0.5 0.811901824907
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 948.101550711 948.346757376 948.2241540 0.245206664 0.48 0.5 0.773249872702
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 948.837170215 949.021074998 948.9291226 0.183904783 0.48 0.5 0.706413916636
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 949.572789345 949.777127916 949.6749586 0.204338571 0.48 0.5 0.767793898397
12268054 http://www.planethunters.org/subjects/12268054_10-synth-2128.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0.609 13.212 True 0.003874598 2128 True 950.328842152 950.512746796 950.4207944 0.183904644 0.48 0.5 0.763634678787
6276708 http://www.planethunters.org/subjects/6276708_8-synth-2129.json /raw/kepler/lightcurves/0062/006276708/kplr006276708-2011073133259_llc.fits 0.557 15.31 True 0.004648632 2129 True 783.341068674 783.770181294 783.5556249 0.429112620 0.48 0.5 0.754616855491
11714250 http://www.planethunters.org/subjects/11714250_9-synth-2130.json /raw/kepler/lightcurves/0117/011714250/kplr011714250-2011177032512_llc.fits 0.556 13.646 True 0.006120298 2130 False 868.592530332 868.612964719 868.6027475 0.020434386 0.48 0.5 0.534829731186
11714250 http://www.planethunters.org/subjects/11714250_9-synth-2130.json /raw/kepler/lightcurves/0117/011714250/kplr011714250-2011177032512_llc.fits 0.556 13.646 True 0.006120298 2130 True 878.993582378 879.443136512 879.2183594 0.449554134 0.48 0.5 0.974305841816
11714250 http://www.planethunters.org/subjects/11714250_9-synth-2130.json /raw/kepler/lightcurves/0117/011714250/kplr011714250-2011177032512_llc.fits 0.556 13.646 True 0.006120298 2130 True 889.639834358 890.089387792 889.8646110 0.449553433 0.48 0.5 0.96733049179
12257167 http://www.planethunters.org/subjects/12257167_7-synth-2134.json /raw/kepler/lightcurves/0122/012257167/kplr012257167-2010355172524_llc.fits 0.393 15.156 True 0.000483863 2134 True 684.220158804 684.690116262 684.4551375 0.469957457 0.48 0.5 0.994538668118
6470362 http://www.planethunters.org/subjects/6470362_4-synth-2135.json /raw/kepler/lightcurves/0064/006470362/kplr006470362-2010078095331_llc.fits 0.27 15.297 True 0.000586369 2135 True 377.427609794 377.877138068 377.6523739 0.449528273 0.48 0.5 0.958119070072
9833329 http://www.planethunters.org/subjects/9833329_6-synth-2136.json /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010265121752_llc.fits 0.435 14.393 True 0.000699699 2136 True 562.233694774 562.703675393 562.4686850 0.469980618 0.48 0.5 0.99062813271
8474661 http://www.planethunters.org/subjects/8474661_6-synth-2137.json /raw/kepler/lightcurves/0084/008474661/kplr008474661-2010265121752_llc.fits 0.494 14.982 True 0.000839662 2137 True 614.584148108 615.013242217 614.7986951 0.429094108 0.48 0.5 0.891238558253
9225647 http://www.planethunters.org/subjects/9225647_5-synth-2139.json /raw/kepler/lightcurves/0092/009225647/kplr009225647-2010174085026_llc.fits 0.605 13.919 True 0.001198601 2139 True 485.25781213 485.727803861 485.4928079 0.469991730 0.48 0.5 0.949526938854
5265188 http://www.planethunters.org/subjects/5265188_2-synth-2140.json /raw/kepler/lightcurves/0052/005265188/kplr005265188-2009259160929_llc.fits 0.565 14.786 True 0.001329611 2140 True 245.819577469 246.248670926 246.0341241 0.429093456 0.48 0.5 0.809433253972
8042251 http://www.planethunters.org/subjects/8042251_15-synth-2143.json /raw/kepler/lightcurves/0080/008042251/kplr008042251-2013011073258_llc.fits 0.593 11.264 True 0.00202411 2143 True 1422.38428946 1422.54775096 1422.466020 0.163461504 0.48 0.5 0.536550923716
9333505 http://www.planethunters.org/subjects/9333505_12-synth-2144.json /raw/kepler/lightcurves/0093/009333505/kplr009333505-2012088054726_llc.fits 0.29 12.889 True 0.002231568 2144 True 1138.90634693 1139.33545373 1139.120900 0.429106802 0.48 0.5 0.999295766611
7802933 http://www.planethunters.org/subjects/7802933_14-synth-2146.json /raw/kepler/lightcurves/0078/007802933/kplr007802933-2012277125453_llc.fits 0.47 14.457 True 0.002886951 2146 True 1345.92355384 1346.35265097 1346.138102 0.429097128 0.48 0.5 0.878437987031
3322943 http://www.planethunters.org/subjects/3322943_17-synth-2147.json /raw/kepler/lightcurves/0033/003322943/kplr003322943-2013131215648_llc.fits 0.56 15.092 True 0.003254503 2147 True 1577.31080671 1577.61732527 1577.464065 0.306518554 0.48 0.5 0.552791918645
12268054 http://www.planethunters.org/subjects/12268054_14-synth-2148.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2012277125453_llc.fits 0.609 13.212 True 0.003874598 2148 True 1329.26999662 1329.71953981 1329.494768 0.449543191 0.48 0.5 0.877813839256
6276708 http://www.planethunters.org/subjects/6276708_15-synth-2149.json /raw/kepler/lightcurves/0062/006276708/kplr006276708-2013011073258_llc.fits 0.557 15.31 True 0.004648632 2149 True 1437.34042834 1437.72864998 1437.534539 0.388221635 0.48 0.5 0.849653328014
11714250 http://www.planethunters.org/subjects/11714250_12-synth-2150.json /raw/kepler/lightcurves/0117/011714250/kplr011714250-2012088054726_llc.fits 0.556 13.646 True 0.006120298 2150 True 1173.95042196 1174.39996806 1174.175195 0.449546095 0.48 0.5 0.954039333137
3232334 http://www.planethunters.org/subjects/3232334_5-synth-2153.json /raw/kepler/lightcurves/0032/003232334/kplr003232334-2010174085026_llc.fits 0.602 13.904 True 0.000263363 2153 True 490.121729908 490.571291295 490.3465106 0.449561386 0.48 0.5 0.992552363523
12257167 http://www.planethunters.org/subjects/12257167_6-synth-2154.json /raw/kepler/lightcurves/0122/012257167/kplr012257167-2010265121752_llc.fits 0.393 15.156 True 0.000483863 2154 True 569.078608062 569.589453707 569.3340308 0.510845644 0.48 0.5 1.01203109289
6470362 http://www.planethunters.org/subjects/6470362_3-synth-2155.json /raw/kepler/lightcurves/0064/006470362/kplr006470362-2009350155506_llc.fits 0.27 15.297 True 0.000586369 2155 True 306.812094373 307.261611359 307.0368528 0.449516985 0.48 0.5 0.973178069157
9833329 http://www.planethunters.org/subjects/9833329_5-synth-2156.json /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010174085026_llc.fits 0.435 14.393 True 0.000699699 2156 True 482.356227764 482.846652683 482.6014402 0.490424919 0.48 0.5 1.02681729145
8474661 http://www.planethunters.org/subjects/8474661_7-synth-2157.json /raw/kepler/lightcurves/0084/008474661/kplr008474661-2010355172524_llc.fits 0.494 14.982 True 0.000839662 2157 True 658.841784831 659.311739171 659.0767620 0.469954340 0.48 0.5 1.00213703364
10936170 http://www.planethunters.org/subjects/10936170_1-synth-2158.json /raw/kepler/lightcurves/0109/010936170/kplr010936170-2009166043257_llc.fits 0.51 15.046 True 0.000974422 2158 True 150.413478746 150.842600072 150.6280394 0.429121326 0.48 0.5 0.754054840635
